0.000000	4.660464
0.000333	4.670025
0.000667	4.679905
0.001000	4.666519
0.001333	4.656958
0.001667	4.660145
0.002000	4.664607
0.002333	4.673212
0.002667	4.677037
0.003000	4.670025
0.003333	4.673212
0.003667	4.684367
0.004000	4.688829
0.004333	4.674806
0.004667	4.657595
0.005000	4.657276
0.005333	4.651540
0.005667	4.675125
0.006000	4.662695
0.006333	4.645803
0.006666	4.670025
0.007000	4.658551
0.007333	4.661739
0.007666	4.658870
0.008000	4.654727
0.008333	4.670344
0.008666	4.672575
0.009000	4.704765
0.009333	4.679268
0.009666	4.679268
0.010000	4.681818
0.010333	4.697435
0.010666	4.695523
0.011000	4.750023
0.011333	4.684367
0.011666	4.653771
0.012000	4.644209
0.012333	4.647715
0.012666	4.656639
0.013000	4.679587
0.013333	4.676081
0.013666	4.697435
0.014000	4.745561
0.014333	4.684049
0.014666	4.684686
0.015000	4.678631
0.015333	4.664288
0.015666	4.650265
0.016000	4.648034
0.016333	4.647715
0.016666	4.657595
0.017000	4.646759
0.017333	4.669069
0.017666	4.646440
0.018000	4.674806
0.018333	4.679905
0.018666	4.673531
0.019000	4.675443
0.019333	4.677037
0.019666	4.683093
0.019999	4.695523
0.020333	4.704765
0.020666	4.706996
0.020999	4.677356
0.021333	4.704128
0.021666	4.499830
0.021999	4.653771
0.022333	4.621580
0.022666	4.638791
0.022999	4.615206
0.023333	4.661101
0.023666	4.690423
0.023999	4.698710
0.024333	4.669069
0.024666	4.670344
0.024999	4.661420
0.025333	4.669388
0.025666	4.669069
0.025999	4.660464
0.026333	4.665563
0.026666	4.673850
0.026999	4.658870
0.027333	4.678949
0.027666	4.673212
0.027999	4.679905
0.028333	4.666838
0.028666	4.658870
0.028999	4.656639
0.029333	4.656958
0.029666	4.656958
0.029999	4.662695
0.030333	4.652814
0.030666	4.673212
0.030999	4.677037
0.031333	4.658233
0.031666	4.698072
0.031999	4.693610
0.032333	4.685961
0.032666	4.687555
0.032999	4.668432
0.033333	4.703172
0.033666	4.662695
0.033999	4.651858
0.034332	4.679587
0.034666	4.680862
0.034999	4.690742
0.035332	4.692654
0.035666	4.709227
0.035999	4.689786
0.036332	4.675443
0.036666	4.662695
0.036999	4.656639
0.037332	4.658551
0.037666	4.659189
0.037999	4.667475
0.038332	4.667157
0.038666	4.681499
0.038999	4.691698
0.039332	4.679268
0.039666	4.665244
0.039999	4.661420
0.040332	4.656639
0.040666	4.646121
0.040999	4.605326
0.041332	4.669069
0.041666	4.703809
0.041999	4.708590
0.042332	4.672256
0.042666	4.675762
0.042999	4.694566
0.043332	4.678949
0.043666	4.681180
0.043999	4.652496
0.044332	4.695841
0.044666	4.698710
0.044999	4.703172
0.045332	4.703172
0.045666	4.700622
0.045999	4.689148
0.046332	4.673212
0.046665	4.673212
0.046999	4.681818
0.047332	4.677356
0.047665	4.683730
0.047999	4.683730
0.048332	4.680862
0.048665	4.672575
0.048999	4.665244
0.049332	4.655683
0.049665	4.656320
0.049999	4.648671
0.050332	4.648671
0.050665	4.648990
0.050999	4.660464
0.051332	4.666519
0.051665	4.669706
0.051999	4.679268
0.052332	4.683730
0.052665	4.683093
0.052999	4.672256
0.053332	4.666201
0.053665	4.667475
0.053999	4.671300
0.054332	4.669388
0.054665	4.676400
0.054999	4.678949
0.055332	4.674806
0.055665	4.658233
0.055999	4.672575
0.056332	4.635922
0.056665	4.662695
0.056999	4.658233
0.057332	4.668113
0.057665	4.651221
0.057999	4.686598
0.058332	4.685005
0.058665	4.694248
0.058999	4.680224
0.059332	4.679587
0.059665	4.668113
0.059998	4.659189
0.060332	4.666838
0.060665	4.668432
0.060998	4.691698
0.061332	4.677037
0.061665	4.679587
0.061998	4.673212
0.062332	4.664607
0.062665	4.658233
0.062998	4.660464
