0.000000	4.009006
0.000333	4.089004
0.000667	3.859847
0.001000	3.834349
0.001333	3.894905
0.001667	4.026854
0.002000	4.289158
0.002333	4.482938
0.002667	4.516404
0.003000	4.420788
0.003333	4.312106
0.003667	4.362145
0.004000	4.158484
0.004333	4.206292
0.004667	3.917853
0.005000	3.709412
0.005333	3.994664
0.005667	4.205973
0.006000	4.473695
0.006333	4.493775
0.006666	4.475608
0.007000	4.500786
0.007333	4.575685
0.007666	4.589390
0.008000	4.322305
0.008333	4.219041
0.008666	4.132987
0.009000	4.213304
0.009333	4.290115
0.009666	4.051395
0.010000	4.425569
0.010333	4.453298
0.010666	4.313700
0.011000	4.001994
0.011333	3.966935
0.011666	3.885025
0.012000	4.188762
0.012333	3.537305
0.012666	3.407587
0.013000	3.991795
0.013333	3.958968
0.013666	3.587981
0.014000	4.292983
0.014333	4.226371
0.014666	4.169321
0.015000	4.216172
0.015333	4.321030
0.015666	4.329635
0.016000	4.189719
0.016333	4.540307
0.016666	4.511942
0.017000	4.877829
0.017333	4.649946
0.017666	4.430031
0.018000	4.242626
0.018333	4.199599
0.018666	4.091873
0.019000	4.294895
0.019333	4.320393
0.019666	4.193225
0.019999	3.881201
0.020333	3.651087
0.020666	3.916578
0.020999	3.837218
0.021333	4.024305
0.021666	4.320074
0.021999	4.161353
0.022333	3.907973
0.022666	4.283103
0.022999	4.486125
0.023333	4.747792
0.023666	4.608513
0.023999	4.547000
0.024333	4.239439
0.024666	4.558156
0.024999	4.436724
0.025333	4.429075
0.025666	4.634010
0.025999	4.560387
0.026333	4.554012
0.026666	4.721976
0.026999	4.534252
0.027333	4.094741
0.027666	4.459991
0.027999	4.627636
0.028333	4.371706
0.028666	4.536483
0.028999	4.619987
0.029333	4.589071
0.029666	4.616481
0.029999	4.556881
0.030333	4.763091
0.030666	4.571860
0.030999	4.619668
0.031333	4.573773
0.031666	4.622855
0.031999	4.581422
0.032333	4.564530
0.032666	4.526603
0.032999	4.519591
0.033333	4.706996
0.033666	4.655683
0.033999	4.630186
0.034332	4.462540
0.034666	4.354177
0.034999	4.596402
0.035332	4.604369
0.035666	4.586840
0.035999	4.836714
0.036332	4.651540
0.036666	4.488356
0.036999	4.474970
0.037332	4.465409
0.037666	4.444055
0.037999	4.332185
0.038332	4.157528
0.038666	4.343978
0.038999	4.596402
0.039332	4.307325
0.039666	4.315931
0.039999	4.482301
0.040332	4.185257
0.040666	3.971398
0.040999	4.308281
0.041332	3.845186
0.041666	4.353220
0.041999	4.528196
0.042332	4.365013
0.042666	4.884840
0.042999	4.942847
0.043332	4.905876
0.043666	4.765640
0.043999	4.633054
0.044332	4.583015
0.044666	4.782532
0.044999	4.637197
0.045332	4.369156
0.045666	4.536164
0.045999	4.574091
0.046332	4.730263
0.046665	4.675125
0.046999	4.466684
0.047332	4.371069
0.047665	4.666201
0.047999	4.491544
0.048332	4.414414
0.048665	4.343659
0.048999	4.632098
0.049332	4.621899
0.049665	4.913525
0.049999	4.652496
0.050332	4.771696
0.050665	4.332823
0.050999	4.451704
0.051332	4.538395
0.051665	4.648671
0.051999	4.539670
0.052332	4.356726
0.052665	4.427163
0.052999	4.465090
0.053332	4.538714
0.053665	4.458716
0.053999	4.528196
0.054332	4.851375
0.054665	4.777114
0.054999	4.863805
0.055332	4.660464
0.055665	4.517041
0.055999	4.517997
0.056332	4.641659
0.056665	4.765959
0.056999	4.731538
0.057332	4.629867
0.057665	4.557199
0.057999	4.542857
0.058332	4.319118
0.058665	4.558156
0.058999	4.554968
0.059332	4.277685
0.059665	4.142230
0.059998	4.583334
0.060332	4.495687
0.060665	4.153704
0.060998	4.479432
0.061332	4.963564
0.061665	5.057585
0.061998	4.672575
0.062332	4.568354
0.062665	4.700303
0.062998	4.678312
0.063332	4.701897
0.063665	4.586521
0.063998	4.433218
0.064332	4.322624
0.064665	4.586840
0.064998	4.629867
0.065332	4.687873
0.065665	4.547957
0.065998	4.414095
0.066332	4.544132
0.066665	4.776158
0.066998	4.834164
0.067332	4.744605
0.067665	4.551144
0.067998	4.743011
0.068332	4.590346
0.068665	4.898864
0.068998	4.411546
0.069332	4.552419
0.069665	4.574410
0.069998	4.615843
0.070332	4.592258
0.070665	4.502380
0.070998	4.601182
0.071332	4.663332
0.071665	4.605644
0.071998	4.463497
0.072332	4.535208
0.072665	4.649309
0.072998	4.850738
0.073331	5.170411
0.073665	4.906832
0.073998	4.935198
0.074331	4.670663
0.074665	4.655683
0.074998	4.597995
0.075331	4.911931
0.075665	4.417283
0.075998	4.368519
0.076331	4.605644
0.076665	4.363101
0.076998	4.502061
0.077331	4.830021
0.077665	4.848188
0.077998	4.552100
0.078331	4.457441
0.078665	4.103028
0.078998	3.942076
0.079331	4.038328
0.079665	4.312106
0.079998	4.656002
0.080331	4.551462
0.080665	4.695841
0.080998	4.586203
0.081331	4.670663
0.081665	4.521503
0.081998	4.430987
0.082331	4.046933
0.082665	3.975222
0.082998	3.993389
0.083331	4.114183
0.083665	4.241351
0.083998	4.394972
0.084331	4.754166
0.084665	4.835439
0.084998	4.668113
0.085331	4.584609
0.085665	4.408359
0.085998	4.205655
0.086331	3.795466
0.086664	4.164221
0.086998	4.580784
0.087331	4.622536
0.087664	4.339834
0.087998	4.360551
0.088331	4.373937
0.088664	4.074981
0.088998	4.309875
0.089331	4.034822
0.089664	4.143505
0.089998	4.414414
0.090331	4.391467
0.090664	4.497918
0.090998	4.283421
0.091331	4.350989
0.091664	4.072431
0.091998	3.914666
0.092331	3.793872
0.092664	3.887575
0.092998	3.921996
0.093331	4.055858
0.093664	4.165815
0.093998	4.594171
0.094331	4.996710
0.094664	4.873367
0.094998	4.697116
0.095331	4.450429
0.095664	4.595764
0.095998	4.449792
0.096331	4.067969
0.096664	4.251868
0.096998	4.269717
0.097331	4.419832
0.097664	4.640384
0.097998	4.757354
0.098331	4.612019
0.098664	4.396247
0.098998	4.430987
0.099331	4.390510
0.099664	4.709546
0.099997	4.806755
0.100331	4.694885
0.100664	4.475289
0.100997	4.688511
0.101331	4.974719
0.101664	4.562618
0.101997	4.485807
0.102331	4.465090
0.102664	4.415689
0.102997	4.393698
0.103331	4.429394
0.103664	4.412183
0.103997	4.336010
0.104331	4.122151
0.104664	4.077530
0.104997	4.384136
0.105331	4.620624
0.105664	4.605963
0.105997	4.328998
0.106331	4.630823
0.106664	4.708271
0.106997	4.556881
0.107331	4.332504
0.107664	4.492500
0.107997	4.808986
0.108331	4.552100
0.108664	4.635285
0.108997	4.619668
0.109331	4.621261
0.109664	4.402940
0.109997	4.079443
0.110331	4.241988
0.110664	4.375212
0.110997	4.147011
0.111331	4.336966
0.111664	4.537120
0.111997	4.258243
0.112331	4.484851
0.112664	4.621261
0.112997	4.550188
0.113331	4.425251
0.113664	4.518316
0.113997	4.363101
0.114330	4.490906
0.114664	4.278641
0.114997	3.705588
0.115330	4.628592
0.115664	4.525009
0.115997	4.415052
0.116330	4.824284
0.116664	4.486444
0.116997	4.377443
0.117330	4.482620
0.117664	4.820141
0.117997	4.693610
0.118330	4.337922
0.118664	4.110358
0.118997	4.090598
0.119330	4.741736
0.119664	4.609469
0.119997	4.612656
0.120330	4.621580
0.120664	4.520228
0.120997	4.298720
0.121330	4.148604
0.121664	4.594808
0.121997	4.477520
0.122330	4.456166
0.122664	4.507798
0.122997	4.559430
0.123330	4.680862
0.123664	4.576322
