0.000000	4.577279
0.000333	4.715283
0.000667	4.758628
0.001000	4.923086
0.001333	4.793050
0.001667	4.636879
0.002000	4.773289
0.002333	4.742374
0.002667	4.547319
0.003000	4.583334
0.003333	3.950043
0.003667	4.504292
0.004000	4.750661
0.004333	4.618393
0.004667	4.000719
0.005000	4.275772
0.005333	4.372343
0.005667	4.479751
0.006000	4.262067
0.006333	4.251868
0.006666	4.067969
0.007000	4.625724
0.007333	4.809304
0.007666	4.643890
0.008000	4.478795
0.008333	4.639110
0.008666	4.607557
0.009000	4.662057
0.009333	4.699666
0.009666	4.109721
0.010000	4.173145
0.010333	3.818095
0.010666	3.752758
0.011000	3.990202
0.011333	4.484213
0.011666	4.324536
0.012000	4.551781
0.012333	4.583334
0.012666	4.602457
0.013000	4.660145
0.013333	4.289477
0.013666	4.023667
0.014000	3.888850
0.014333	4.444692
0.014666	4.313700
0.015000	4.291708
0.015333	4.463178
0.015666	4.746517
0.016000	4.610425
0.016333	4.377443
0.016666	3.795147
0.017000	4.263024
0.017333	3.981278
0.017666	4.758947
0.018000	4.803249
0.018333	4.788588
0.018666	4.804842
0.019000	4.352583
0.019333	4.583015
0.019666	4.669069
0.019999	4.047890
0.020333	4.032910
0.020666	4.017611
0.020999	4.420151
0.021333	4.795600
0.021666	4.989061
0.021999	4.715602
0.022333	4.642297
0.022666	4.362463
0.022999	4.299039
0.023333	4.543495
0.023666	4.479432
0.023999	4.726119
0.024333	4.758947
0.024666	4.781576
0.024999	4.917987
0.025333	4.415370
0.025666	4.560705
0.025999	4.772015
0.026333	4.201192
0.026666	4.693292
0.026999	4.063188
0.027333	4.454572
0.027666	4.786038
0.027999	4.789225
0.028333	5.035594
0.028666	4.789225
0.028999	4.448836
0.029333	4.467321
0.029666	4.670663
0.029999	4.409952
0.030333	4.383817
0.030666	4.627317
0.030999	4.696479
0.031333	4.818229
0.031666	4.662695
0.031999	4.773927
0.032333	4.688829
0.032666	4.506205
0.032999	3.728216
0.033333	4.256649
0.033666	4.698710
0.033999	4.570585
0.034332	4.895677
0.034666	4.582378
0.034999	4.519272
0.035332	4.716558
0.035666	4.843089
0.035999	4.780301
0.036332	4.271948
0.036666	4.181432
0.036999	4.345253
0.037332	4.551144
0.037666	4.318480
0.037999	4.066375
0.038332	4.191312
0.038666	4.282784
0.038999	4.744286
0.039332	4.030998
0.039666	4.625724
0.039999	3.862396
0.040332	4.599907
0.040666	4.546363
0.040999	4.707634
0.041332	4.380311
0.041666	4.420151
0.041999	4.313381
0.042332	4.176970
0.042666	3.880882
0.042999	4.508117
0.043332	4.184300
0.043666	4.136812
0.043999	4.009006
0.044332	3.792916
0.044666	4.555606
0.044999	4.722295
0.045332	4.765003
0.045666	3.917853
0.045999	4.207567
0.046332	4.698391
0.046665	4.450748
0.046999	4.470827
0.047332	4.653133
0.047665	4.665882
0.047999	4.761497
0.048332	4.376487
0.048665	4.313381
0.048999	4.183344
0.049332	4.508436
0.049665	4.104621
0.049999	4.367881
0.050332	4.578872
0.050665	4.056814
0.050999	3.821919
0.051332	4.105259
0.051665	4.008687
0.051999	4.601501
0.052332	4.379355
0.052665	4.618712
0.052999	4.670981
0.053332	4.707634
0.053665	4.562299
0.053999	4.474970
0.054332	4.931373
0.054665	4.832890
0.054999	4.771058
0.055332	4.371387
0.055665	4.124063
0.055999	3.667660
0.056332	4.263661
0.056665	4.515447
0.056999	4.974081
0.057332	4.752254
0.057665	4.831296
0.057999	4.658551
0.058332	4.549550
0.058665	4.052989
0.058999	4.273860
0.059332	4.641978
0.059665	4.792731
0.059998	4.535527
0.060332	4.196730
0.060665	3.641207
0.060998	4.265892
0.061332	3.886938
0.061665	4.370431
0.061998	3.909885
0.062332	4.353858
0.062665	4.028129
0.062998	4.446605
0.063332	4.471146
0.063665	4.564530
0.063998	4.295533
0.064332	4.677674
0.064665	4.698710
0.064998	4.090279
0.065332	4.478158
0.065665	4.670663
0.065998	4.935198
